Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
There were 68292 Routes with IATA code
Airport: [JIJ] Jijiga Airport, Ethiopia
Airport: [SDJ] Sendai, Japan
Airport: [ANF] Cerro Moreno Intl, Chile
Airport: [VBY] Visby, Sweden
Airport: [SCO] Aktau, Kazakhstan
Airport: [JJN] Quanzhou Airport, China
Airport: [BFI] Boeing Fld King Co Intl, United States
Airport: [HRG] Hurghada Intl, Egypt
Airport: [KIH] Kish Island, Iran
Airport: [CUZ] Teniente Alejandro Velasco Astete Intl, Peru
Airport: [KTW] Pyrzowice, Poland
Airport: [GRR] Gerald R Ford Intl, United States
Airport: [NSI] Yaounde Nsimalen, Cameroon
Airport: [SUF] Lamezia Terme, Italy
Airport: [FIH] Ndjili Intl, Congo (Kinshasa)
Airport: [BOI] Boise Air Terminal, United States
Airport: [RIC] Richmond Intl, United States
Airport: [SWA] Wai Sha Airport, China
Airport: [YRB] Resolute Bay, Canada
Airport: [RSH] Russian Mission Airport, United States
Airport: [YAT] Attawapiskat Airport, Canada
Airport: [LJU] Ljubljana, Slovenia
Airport: [SIP] Simferopol Intl, Ukraine
Airport: [TJM] Roschino, Russia
Airport: [NUS] Norsup Airport, Vanuatu
Airport: [BIA] Poretta, France
Airport: [KIV] Chisinau Intl, Moldova
Airport: [ZAH] Zahedan Intl, Iran
Airport: [MCZ] Zumbi Dos Palmares, Brazil
Airport: [EXT] Exeter, United Kingdom
Airport: [WAA] Wales Airport, United States
Airport: [TUL] Tulsa Intl, United States
Airport: [MCG] McGrath Airport, United States
Airport: [FDF] Le Lamentin, Martinique
Airport: [YTZ] City Centre, Canada
Airport: [DSN] Ordos Ejin Horo, China
Airport: [RMQ] Ching Chuang Kang, Taiwan
Airport: [LIH] Lihue, United States
Airport: [MRV] Mineralnyye Vody, Russia
Airport: [BDO] Husein Sastranegara, Indonesia
Airport: [YWM] Williams Harbour Airport, Canada
Airport: [MVD] Carrasco Intl, Uruguay
Airport: [ZAM] Zamboanga Intl, Philippines
Airport: [JAI] Jaipur, India
Airport: [FNA] Freetown Lungi, Sierra Leone
Airport: [JMK] Mikonos, Greece
Airport: [YPX] Puvirnituq Airport, Canada
Airport: [SHX] Shageluk Airport, United States
Airport: [WRO] Strachowice, Poland
Airport: [KBL] Kabul Intl, Afghanistan
Airport: [MAG] Madang, Papua New Guinea
Airport: [ZAD] Zadar, Croatia
Airport: [LFW] Gnassingbe Eyadema Intl, Togo
Airport: [TUS] Tucson Intl, United States
Airport: [ZSJ] Sandy Lake Airport, Canada
Airport: [SPB] Scappoose Industrial Airpark, United States
Airport: [GCW] Grand Canyon West Airport, United States
Airport: [BLD] Boulder City Municipal Airport, United States
Airport: [SSB] Christiansted Harbor Seaplane Base, Virgin Islands
Airport: [TER] Lajes, Portugal
Airport: [YYQ] Churchill, Canada
Airport: [GSP] Greenville-Spartanburg International, United States
Airport: [BWN] Brunei Intl, Brunei
Airport: [ILO] Iloilo, Philippines
Airport: [ROC] Greater Rochester Intl, United States
Airport: [SRZ] Santa Cruz, Bolivia
Airport: [BRN] Bern Belp, Switzerland
Airport: [YEK] Arviat, Canada
Airport: [TAL] Tanana Airport, United States
Airport: [CUK] Caye Caulker Airport, Belize
Airport: [VAR] Varna, Bulgaria
Airport: [PIR] Pierre Regional Airport, United States
Airport: [ASU] Silvio Pettirossi Intl, Paraguay
Airport: [AGA] Inezgane, Morocco
Airport: [MAB] Maraba, Brazil
Airport: [PUY] Pula, Croatia
Airport: [RCE] Roche Harbor Seaplane Base, United States
Airport: [WDH] Windhoek Hosea Kutako International Airport , Namibia
Airport: [HLT] Hamilton Airport, Australia
Airport: [MSA] Muskrat Dam Airport, Canada
Airport: [PMC] El Tepual Intl, Chile
Airport: [CHS] Charleston Afb Intl, United States
Airport: [ONT] Ontario Intl, United States
Airport: [ANV] Anvik Airport, United States
Airport: [ADE] Aden Intl, Yemen
Airport: [YLW] Kelowna, Canada
Airport: [TBZ] Tabriz Intl, Iran
Airport: [RBY] Ruby Airport, United States
Airport: [CBB] Jorge Wilsterman, Bolivia
Airport: [DAY] James M Cox Dayton Intl, United States
Airport: [YMN] Makkovik Airport, Canada
Airport: [GOI] Goa, India
Airport: [CBR] Canberra, Australia
Airport: [LIR] Daniel Oduber Quiros Intl, Costa Rica
Airport: [GUR] Gurney Airport, Papua New Guinea
Airport: [JJU] Qaqortoq Heliport, Greenland
Airport: [DJE] Zarzis, Tunisia
Airport: [UIB] El Carano, Colombia
Airport: [AJU] Santa Maria, Brazil
Airport: [SNN] Shannon, Ireland
Airport: [IDR] Devi Ahilyabai Holkar, India
Airport: [BDJ] Syamsudin Noor, Indonesia
Airport: [DYU] Dushanbe, Tajikistan
Airport: [PZO] General Manuel Carlos Piar, Venezuela
Airport: [USM] Samui, Thailand
Airport: [FAT] Fresno Yosemite Intl, United States
Airport: [NAQ] Qaanaaq Airport, Greenland
Airport: [KKH] Kongiganak Airport, United States
Airport: [CUL] Culiacan Intl, Mexico
Airport: [XBE] Bearskin Lake Airport, Canada
Airport: [YAX] Wapekeka Airport, Canada
Airport: [SRG] Achmad Yani, Indonesia
Airport: [TFF] Tefe, Brazil
Airport: [TLC] Licenciado Adolfo Lopez Mateos Intl, Mexico
Airport: [BJL] Banjul Intl, Gambia
Airport: [YCO] Kugluktuk, Canada
Airport: [ZKE] Kashechewan Airport, Canada
Airport: [CZX] Changzhou, China
Airport: [PAP] Toussaint Louverture Intl, Haiti
Airport: [LCE] Goloson Intl, Honduras
Airport: [DSM] Des Moines Intl, United States
Airport: [RTM] Rotterdam, Netherlands
Airport: [AQP] Rodriguez Ballon, Peru
Airport: [UDI] Ten Cel Av Cesar Bombonato, Brazil
Airport: [MMX] Sturup, Sweden
Airport: [MGF] Regional De Maringa Silvio Name Junior, Brazil
Airport: [JHB] Sultan Ismail, Malaysia
Airport: [TYS] Mc Ghee Tyson, United States
Airport: [YSO] Postville Airport, Canada
Airport: [CEK] Balandino, Russia
Airport: [GCI] Guernsey, Guernsey
Airport: [IQQ] Diego Aracena Intl, Chile
Airport: [UVE] Ouvea, New Caledonia
Airport: [TGJ] Tiga Airport, New Caledonia
Airport: [LIT] Adams Fld, United States
Airport: [YHR] Chevery Airport, Canada
Airport: [MNG] Maningrida Airport, Australia
Airport: [FSC] Sud Corse, France
Airport: [KWK] Kwigillingok Airport, United States
Airport: [TGD] Podgorica, Montenegro
Airport: [ZNZ] Zanzibar, Tanzania
Airport: [KOE] El Tari, Indonesia
Airport: [HPN] Westchester Co, United States
Airport: [LKE] Kenmore Air Harbor Seaplane Base, United States
Airport: [BKO] Senou, Mali
Airport: [CMA] Cunnamulla Airport, Australia
Airport: [TJA] Capitan Oriel Lea Plaza, Bolivia
Airport: [BUR] Bob Hope, United States
Airport: [YYY] Mont Joli, Canada
Airport: [YQR] Regina Intl, Canada
Airport: [WBB] Stebbins Airport, United States
Airport: [CLY] Saint Catherine, France
Airport: [YFX] St. Lewis (Fox Harbour) Airport, Canada
Airport: [MAR] La Chinita Intl, Venezuela
Airport: [ADZ] Gustavo Rojas Pinilla, Colombia
Airport: [BDS] Casale, Italy
Airport: [KUS] Kulusuk, Greenland
Airport: [YHK] Gjoa Haven, Canada
Airport: [DZA] Dzaoudzi Pamandzi, Mayotte
Airport: [NHV] Nuku Hiva, French Polynesia
Airport: [AUQ] Hiva Oa-Atuona Airport, French Polynesia
Airport: [YPM] Pikangikum Airport, Canada
Airport: [OMS] Omsk, Russia
Airport: [KIN] Norman Manley Intl, Jamaica
Airport: [ADA] Adana, Turkey
Airport: [LKO] Lucknow, India
Airport: [MHT] Manchester Regional Airport, United States
Airport: [DTD] Datadawai Airport, Indonesia
Airport: [SRE] Juana Azurduy De Padilla, Bolivia
Airport: [RAS] Rasht, Iran
Airport: [VPE] Ondjiva Pereira Airport, Angola
Airport: [KWN] Quinhagak Airport, United States
Airport: [HEH] Heho, Burma
Airport: [YMM] Fort Mcmurray, Canada
Airport: [POZ] Lawica, Poland
Airport: [BBO] Berbera, Somalia
Airport: [LST] Launceston, Australia
Airport: [IGU] Cataratas Intl, Brazil
Airport: [NQN] Presidente Peron, Argentina
Airport: [ALF] Alta, Norway
Airport: [YGT] Igloolik Airport, Canada
Airport: [MGZ] Myeik, Burma
Airport: [KNX] Kununurra, Australia
Airport: [BTS] M R Stefanik, Slovakia
Airport: [GST] Gustavus Airport, United States
Airport: [YZG] Salluit Airport, Canada
Airport: [SLH] Sola Airport, Vanuatu
Airport: [MTV] Mota Lava Airport, Vanuatu
Airport: [BOB] Bora Bora, French Polynesia
Airport: [EFL] Kefallinia, Greece
Airport: [ELP] El Paso Intl, United States
Airport: [MPA] Katima Mulilo Airport, Namibia
Airport: [MGA] Managua Intl, Nicaragua
Airport: [SCW] Syktyvkar, Russia
Airport: [CGA] Craig Seaplane Base, United States
Airport: [SKK] Shaktoolik Airport, United States
Airport: [XRY] Jerez, Spain
Airport: [ELI] Elim Airport, United States
Airport: [APL] Nampula, Mozambique
Airport: [CCV] Craig Cove Airport, Vanuatu
Airport: [PRC] Ernest A Love Fld, United States
Airport: [LRE] Longreach Airport, Australia
Airport: [YWH] Victoria Inner Harbour Airport, Canada
Airport: [AKP] Anaktuvuk Pass Airport, United States
Airport: [WEH] Weihai Airport, China
Airport: [KWA] Bucholz Aaf, Marshall Islands
Airport: [LDB] Londrina, Brazil
Airport: [PNI] Pohnpei Intl, Micronesia
Airport: [ASP] Alice Springs, Australia
Airport: [PIK] Prestwick, United Kingdom
Airport: [SIT] Sitka Rocky Gutierrez, United States
Airport: [KTS] Brevig Mission Airport, United States
Airport: [SXR] Srinagar, India
Airport: [VDS] Airport, Norway
Airport: [BTT] Bettles, United States
Airport: [FBS] Friday Harbor Seaplane Base, United States
Airport: [IRA] Ngorangora Airport, Solomon Islands
Airport: [YWB] Kangiqsujuaq - Wakeham Bay Airport, Canada
Airport: [HOG] Frank Pais Intl, Cuba
Airport: [MEB] Melbourne Essendon, Australia
Airport: [YKG] Kangirsuk Airport, Canada
Airport: [CYF] Chefornak Airport, United States
Airport: [LGB] Long Beach, United States
Airport: [YIK] Ivujivik Airport, Canada
Airport: [OND] Ondangwa Airport, Namibia
Airport: [NDU] Rundu, Namibia
Airport: [YXP] Pangnirtung, Canada
Airport: [BOH] Bournemouth, United Kingdom
Airport: [GSE] Save, Sweden
Airport: [HCR] Holy Cross Airport, United States
Airport: [YXN] Whale Cove Airport, Canada
Airport: [VNS] Varanasi, India
Airport: [MBA] Mombasa Moi Intl, Kenya
Airport: [YNA] Natashquan, Canada
Airport: [YIF] St Augustin Airport, Canada
Airport: [YAY] St Anthony, Canada
Airport: [KKA] Koyuk Alfred Adams Airport, United States
Airport: [SUR] Summer Beaver Airport, Canada
Airport: [SEZ] Seychelles Intl, Seychelles
Airport: [HYL] Hollis Seaplane Base, United States
Airport: [YYH] Taloyoak, Canada
Airport: [TSR] Traian Vuia, Romania
Airport: [WNN] Wunnumin Lake Airport, Canada
Airport: [YHI] Ulukhaktok Holman, Canada
Airport: [CAK] Akron Canton Regional Airport, United States
Airport: [MDT] Harrisburg Intl, United States
Airport: [SLA] Salta, Argentina
Airport: [YMO] Moosonee, Canada
Airport: [ONG] Mornington Island Airport, Australia
Airport: [SYR] Syracuse Hancock Intl, United States
Airport: [VVC] Vanguardia, Colombia
Airport: [BHD] Belfast City, United Kingdom
Airport: [MPL] Mediterranee, France
Airport: [KPN] Kipnuk Airport, United States
Airport: [JCB] Joacaba Airport, Brazil
Airport: [VTZ] Vishakhapatnam, India
Airport: [YXE] Saskatoon J G Diefenbaker Intl, Canada
Airport: [YCS] Chesterfield Inlet Airport, Canada
Airport: [GRZ] Graz, Austria
Airport: [RFP] Raiatea, French Polynesia
Airport: [OBU] Kobuk Airport, United States
Airport: [EMK] Emmonak Airport, United States
Airport: [ZGU] Gaua Island Airport, Vanuatu
Airport: [PPS] Puerto Princesa, Philippines
Airport: [ZRJ] Round Lake (Weagamow Lake) Airport, Canada
Airport: [FKB] Baden Airpark, Germany
Airport: [MJV] Murcia San Javier, Spain
Airport: [LOP] Lombok International Airport, Indonesia
Airport: [BVI] Birdsville Airport, Australia
Airport: [PHO] Point Hope Airport, United States
Airport: [CRK] Diosdado Macapagal International, Philippines
Airport: [YFA] Fort Albany Airport, Canada
Airport: [YCU] Zhangxiao, China
Airport: [DYG] Dayong Airport, China
Airport: [YDF] Deer Lake, Canada
Airport: [ODS] Odesa Intl, Ukraine
Airport: [CTL] Charleville, Australia
Airport: [YPH] Inukjuak Airport, Canada
Airport: [VAO] Suavanao Airport, Solomon Islands
Airport: [GOJ] Nizhny Novgorod, Russia
Airport: [FMM] Allgau, Germany
Airport: [PGD] Charlotte County-Punta Gorda Airport, United States
Airport: [YKU] Chisasibi Airport, Canada
Airport: [GND] Point Salines Intl, Grenada
Airport: [PFB] Lauro Kurtz, Brazil
Airport: [PUQ] Carlos Ibanez Del Campo Intl, Chile
Airport: [JQA] Qaarsut Airport, Greenland
Airport: [EUG] Mahlon Sweet Fld, United States
Airport: [YWP] Webequie Airport, Canada
Airport: [TBT] Tabatinga, Brazil
Airport: [SXP] Sheldon Point Airport, United States
Airport: [IXE] Mangalore, India
Airport: [WWT] Newtok Airport, United States
Airport: [JUV] Upernavik Airport, Greenland
Airport: [JHG] Jinghong, China
Airport: [ABL] Ambler Airport, United States
Airport: [PNP] Girua Airport, Papua New Guinea
Airport: [MGQ] Aden Adde International Airport, Somalia
Airport: [CGY] Cagayan De Oro, Philippines
Airport: [YTS] Timmins, Canada
Airport: [GEG] Spokane Intl, United States
Airport: [WNR] Windorah Airport, Australia
Airport: [GBE] Sir Seretse Khama Intl, Botswana
Airport: [ICT] Wichita Mid Continent, United States
Airport: [CRD] Comodoro Rivadavia, Argentina
Airport: [YFO] Flin Flon, Canada
Airport: [SKP] Skopje, Macedonia
Airport: [YUD] Umiujaq Airport, Canada
Airport: [NTL] Newcastle Airport, Australia
Airport: [BAV] Baotou Airport, China
Airport: [CJC] El Loa, Chile
Airport: [KIJ] Niigata, Japan
Airport: [SID] Amilcar Cabral Intl, Cape Verde
Airport: [SHG] Shungnak Airport, United States
Airport: [ERM] Erechim Airport, Brazil
Airport: [PHC] Port Harcourt Intl, Nigeria
Airport: [AUK] Alakanuk Airport, United States
Airport: [TMR] Tamanrasset, Algeria
Airport: [XNA] NW Arkansas Regional, United States
Airport: [PLM] Sultan Mahmud Badaruddin Ii, Indonesia
Airport: [THE] Senador Petronio Portella, Brazil
Airport: [LNZ] Linz, Austria
Airport: [BPS] Aeroporto de Porto Seguro, Brazil
Airport: [MEH] Mehamn, Norway
Airport: [TIV] Tivat, Montenegro
Airport: [XAP] Chapeco, Brazil
Airport: [DAU] Daru Airport, Papua New Guinea
Airport: [MSN] Dane Co Rgnl Truax Fld, United States
Airport: [VER] General Heriberto Jara Intl, Mexico
Airport: [YCY] Clyde River, Canada
Airport: [YQC] Quaqtaq Airport, Canada
Airport: [CTG] Rafael Nunez, Colombia
Airport: [KOC] Koumac, New Caledonia
Airport: [DRG] Deering Airport, United States
Airport: [BKC] Buckland Airport, United States
Airport: [IAN] Bob Baker Memorial Airport, United States
Airport: [ORV] Robert Curtis Memorial Airport, United States
Airport: [XKS] Kasabonika Airport, Canada
Airport: [UAH] Ua Huka Airport, French Polynesia
Airport: [UAP] Ua Pou Airport, French Polynesia
Airport: [BJM] Bujumbura Intl, Burundi
Airport: [TWB] Toowoomba, Australia
Airport: [HIJ] Hiroshima, Japan
Airport: [RPR] Raipur, India
Airport: [EBL] Erbil Intl, Iraq
Airport: [DMD] Doomadgee Airport, Australia
Airport: [OGX] Ouargla, Algeria
Airport: [GLV] Golovin Airport, United States
Airport: [TOH] Torres Airstrip, Vanuatu
Airport: [YGV] Havre Saint-Pierre Airport, Canada
Airport: [RMI] Rimini, Italy
Airport: [NIM] Diori Hamani, Niger
Airport: [BEU] Bedourie Airport, Australia
Airport: [SSG] Malabo, Equatorial Guinea
Airport: [PNR] Pointe Noire, Congo (Brazzaville)
Airport: [AKV] Akulivik Airport, Canada
Airport: [ZBR] Chah Bahar, Iran
Airport: [TNK] Tununak Airport, United States
Airport: [DOM] Melville Hall, Dominica
Airport: [PVK] Aktio, Greece
Airport: [HNS] Haines Airport, United States
Airport: [SGY] Skagway Airport, United States
Airport: [RTB] Juan Manuel Galvez Intl, Honduras
Airport: [KLO] Kalibo, Philippines
Airport: [KOT] Kotlik Airport, United States
Airport: [CKY] Conakry, Guinea
Airport: [WMO] White Mountain Airport, United States
Airport: [TNG] Ibn Batouta, Morocco
Airport: [GOA] Genova Sestri, Italy
Airport: [GSO] Piedmont Triad, United States
Airport: [HKN] Kimbe Airport, Papua New Guinea
Airport: [BEW] Beira, Mozambique
Airport: [YXS] Prince George, Canada
Airport: [CCP] Carriel Sur Intl, Chile
Airport: [HNH] Hoonah Airport, United States
Airport: [NUP] Nunapitchuk Airport, United States
Airport: [FEZ] Saiss, Morocco
Airport: [AAL] Aalborg, Denmark
Airport: [SVA] Savoonga Airport, United States
Airport: [GAM] Gambell Airport, United States
Airport: [TET] Tete Chingodzi, Mozambique
Airport: [VSA] C P A Carlos Rovirosa Intl, Mexico
Airport: [NSK] Alykel, Russia
Airport: [KQA] Akutan Seaplane Base, United States
Airport: [AKB] Atka Airport, United States
Airport: [IKO] Nikolski Air Station, United States
Airport: [OOK] Toksook Bay Airport, United States
Airport: [YMH] Mary's Harbour Airport, Canada
Airport: [HSL] Huslia Airport, United States
Airport: [BLA] General Jose Antonio Anzoategui Intl, Venezuela
Airport: [HBA] Hobart, Australia
Airport: [SCM] Scammon Bay Airport, United States
Airport: [CUU] General R Fierro Villalobos Intl, Mexico
Airport: [YBK] Baker Lake, Canada
Airport: [BZN] Gallatin Field, United States
Airport: [NLA] Ndola, Zambia
Airport: [IOS] Ilheus, Brazil
Airport: [JPA] Presidente Castro Pinto, Brazil
Airport: [INV] Inverness, United Kingdom
Airport: [YSB] Sudbury, Canada
Airport: [MKY] Mackay, Australia
Airport: [SGO] St George Airport, Australia
Airport: [JUB] Juba, South Sudan
Airport: [OLF] LM Clayton Airport, United States
Airport: [AZD] Yazd Shahid Sadooghi, Iran
Airport: [ISG] Ishigaki, Japan
Airport: [CEE] Cherepovets Airport, Russia
Airport: [SGC] Surgut, Russia
Airport: [XUZ] Xuzhou Guanyin Airport, China
Airport: [BRC] San Carlos De Bariloche, Argentina
Airport: [BBI] Bhubaneshwar, India
Airport: [LGK] Langkawi Intl, Malaysia
Airport: [SFA] Thyna, Tunisia
Airport: [NDR] El Aroui Airport, Morocco
Airport: [LZH] Bailian Airport, China
Airport: [YUX] Hall Beach, Canada
Airport: [ENE] H Hasan Aroeboesman, Indonesia
Airport: [LEX] Blue Grass, United States
Airport: [KSH] Shahid Ashrafi Esfahani, Iran
Airport: [IGR] Cataratas Del Iguazu, Argentina
Airport: [YKL] Schefferville, Canada
Airport: [ECN] Ercan International Airport, Cyprus
Airport: [LNE] Lonorore Airport, Vanuatu
Airport: [MHH] Marsh Harbour, Bahamas
Airport: [LXA] Lhasa-Gonggar, China
Airport: [MYD] Malindi Airport, Kenya
Airport: [EVE] Evenes, Norway
Airport: [PKC] Yelizovo, Russia
Airport: [JAN] Jackson Evers Intl, United States
Airport: [CDR] Chadron Municipal Airport, United States
Airport: [YLH] Lansdowne House Airport, Canada
Airport: [KUN] Kaunas Intl, Lithuania
Airport: [YTH] Thompson, Canada
Airport: [ATT] Camp Mabry Austin City, United States
Airport: [ROB] Monrovia Roberts Intl, Liberia
Airport: [KOJ] Kagoshima, Japan
Airport: [YHU] St Hubert, Canada
Airport: [KMQ] Komatsu, Japan
Airport: [ACK] Nantucket Mem, United States
Airport: [ASM] Asmara Intl, Eritrea
Airport: [WMN] Maroantsetra, Madagascar
Airport: [PGA] Page Municipal Airport, United States
Airport: [OVD] Asturias, Spain
Airport: [YBX] Lourdes De Blanc Sablon Airport, Canada
Airport: [PEE] Bolshoye Savino, Russia
Airport: [MKW] Rendani, Indonesia
Airport: [FRD] Friday Harbor Airport, United States
Airport: [ESD] Orcas Island Airport, United States
Airport: [BLI] Bellingham Intl, United States
Airport: [IXB] Bagdogra, India
Airport: [EGM] Sege Airport, Solomon Islands
Airport: [RUR] Rurutu, French Polynesia
Airport: [TUB] Tubuai, French Polynesia
Airport: [GEL] Santo Angelo, Brazil
Airport: [YHD] Dryden Rgnl, Canada
Airport: [PDG] Minangkabau, Indonesia
Airport: [SMK] St. Michael Airport, United States
Airport: [MAS] Momote Airport, Papua New Guinea
Airport: [NUX] Novyi Urengoy, Russia
Airport: [SDR] Santander, Spain
Airport: [HUH] Huahine, French Polynesia
Airport: [TLT] Tuluksak Airport, United States
Airport: [RIY] Riyan, Yemen
Airport: [EGC] Roumaniere, France
Airport: [KTB] Thorne Bay Seaplane Base, United States
Airport: [KUK] Kasigluk Airport, United States
Airport: [ABD] Abadan, Iran
Airport: [CJB] Coimbatore, India
Airport: [PLZ] Port Elizabeth Intl, South Africa
Airport: [CZL] Mohamed Boudiaf Intl, Algeria
Airport: [YIH] Yichang Airport, China
Airport: [BES] Guipavas, France
Airport: [CLJ] Cluj Napoca, Romania
Airport: [ZLT] La Tabatière Airport, Canada
Airport: [CID] Cedar Rapids, United States
Airport: [MLI] Quad City Intl, United States
Airport: [PSP] Palm Springs Intl, United States
Airport: [VAK] Chevak Airport, United States
Airport: [HPB] Hooper Bay Airport, United States
Airport: [FAR] Hector International Airport, United States
Airport: [APW] Faleolo Intl, Samoa
Airport: [KAL] Kaltag Airport, United States
Airport: [NUL] Nulato Airport, United States
Airport: [CGP] Shah Amanat Intl, Bangladesh
Airport: [NYK] Nanyuki Civil Airport, Kenya
Airport: [UAS] Samburu South Airport, Kenya
Airport: [MRE] Mara Serena Airport, Kenya
Airport: [IXJ] Jammu, India
Airport: [ASB] Ashgabat, Turkmenistan
Airport: [NYU] Bagan Intl, Burma
Airport: [FSD] Sioux Falls, United States
Airport: [DRS] Dresden, Germany
Airport: [KNG] Kaimana, Indonesia
Airport: [ULP] Quilpie Airport, Australia
Airport: [ROS] Rosario, Argentina
Airport: [THL] Tachileik, Burma
Airport: [PWM] Portland Intl Jetport, United States
Airport: [NQY] St Mawgan, United Kingdom
Airport: [PHE] Port Hedland Intl, Australia
Airport: [RBR] PlÃ¡cido de Castro, Brazil
Airport: [IOM] Isle Of Man, Isle of Man
Airport: [BVG] Berlevag, Norway
Airport: [SLQ] Sleetmute Airport, United States
Airport: [UKB] Kobe, Japan
Airport: [SHH] Shishmaref Airport, United States
